replication,strategy,budget,best_r2
7,Broad,37,0.9925426720299381
7,Broad,38,0.9925426720299381
7,Broad,39,0.9925426720299381
7,Broad,40,0.9925426720299381
7,Broad,41,0.9925426720299381
7,Broad,42,0.9925426720299381
7,Broad,43,0.9925426720299381
7,Broad,44,0.9925426720299381
7,Broad,45,0.9925426720299381
7,Broad,46,0.9960150096821301
7,Broad,47,0.9960150096821301
7,Broad,48,0.9960150096821301
7,Broad,49,0.9960150096821301
7,Broad,50,0.9960150096821301
7,Broad,51,0.9960150096821301
7,Broad,52,0.9960150096821301
7,Broad,53,0.9960150096821301
7,Broad,54,0.9960150096821301
7,Broad,55,0.9960150096821301
7,Broad,56,0.9960150096821301
7,Broad,57,0.9960150096821301
7,Broad,58,0.9960150096821301
7,Broad,59,0.9960150096821301
7,Broad,60,0.9960150096821301
7,Broad,61,0.9960150096821301
7,Broad,62,0.9960150096821301
7,Broad,63,0.9960150096821301
7,Broad,64,0.9960150096821301
7,Broad,65,0.9960150096821301
7,Broad,66,0.9960150096821301
7,Broad,67,0.9960150096821301
7,Broad,68,0.9960150096821301
7,Broad,69,0.9960150096821301
7,Broad,70,0.9960150096821301
7,Broad,71,0.9960150096821301
7,Broad,72,0.9960150096821301
7,Broad,73,0.9960150096821301
7,Broad,74,0.9960150096821301
7,Broad,75,0.9960150096821301
7,Broad,76,0.9960150096821301
7,Broad,77,0.9960150096821301
7,Broad,78,0.9960150096821301
7,Broad,79,0.9960150096821301
7,Broad,80,0.997268306230551
7,Broad,81,0.997268306230551
7,Broad,82,0.997268306230551
7,Broad,83,0.997268306230551
7,Broad,84,0.997268306230551
7,Broad,85,0.997268306230551
7,Broad,86,0.997268306230551
7,Broad,87,0.997268306230551
7,Broad,88,0.997268306230551
7,Broad,89,0.997268306230551
7,Broad,90,0.997268306230551
7,Broad,91,0.997268306230551
7,Broad,92,0.997268306230551
7,Broad,93,0.997268306230551
7,Broad,94,0.997268306230551
7,Broad,95,0.997268306230551
7,Broad,96,0.997268306230551
7,Broad,97,0.997268306230551
7,Broad,98,0.997268306230551
7,Broad,99,0.997268306230551
7,Broad,100,0.997268306230551
7,Broad,101,0.997268306230551
7,Broad,102,0.997268306230551
7,Broad,103,0.997268306230551
7,Broad,104,0.997268306230551
7,Broad,105,0.997268306230551
7,Broad,106,0.997268306230551
7,Broad,107,0.997268306230551
7,Broad,108,0.997268306230551
7,Broad,109,0.997268306230551
7,Broad,110,0.997268306230551
7,Broad,111,0.997268306230551
7,Broad,112,0.997268306230551
7,Broad,113,0.997268306230551
7,Broad,114,0.997268306230551
7,Broad,115,0.997268306230551
7,Broad,116,0.997268306230551
7,Broad,117,0.997268306230551
7,Broad,118,0.997268306230551
7,Broad,119,0.997268306230551
7,Broad,120,0.997268306230551
8,AIBA,1,0.9098968121756189
8,AIBA,2,0.9933501256062177
8,AIBA,3,0.9933501256062177
8,AIBA,4,0.9933501256062177
8,AIBA,5,0.9933501256062177
8,AIBA,6,0.9933501256062177
8,AIBA,7,0.9933501256062177
8,AIBA,8,0.9933501256062177
8,AIBA,9,0.9933501256062177
8,AIBA,10,0.9933501256062177
8,AIBA,11,0.9933501256062177
8,AIBA,12,0.9933501256062177
8,AIBA,13,0.9933501256062177
8,AIBA,14,0.9933501256062177
8,AIBA,15,0.9933501256062177
8,AIBA,16,0.9933501256062177
8,AIBA,17,0.9933501256062177
8,AIBA,18,0.9933501256062177
8,AIBA,19,0.9966185093551697
8,AIBA,20,0.9966185093551697
8,AIBA,21,0.9966185093551697
8,AIBA,22,0.9966185093551697
8,AIBA,23,0.9966185093551697
8,AIBA,24,0.9966185093551697
8,AIBA,25,0.9966185093551697
8,AIBA,26,0.9966185093551697
8,AIBA,27,0.9966185093551697
8,AIBA,28,0.9966185093551697
8,AIBA,29,0.9966185093551697
8,AIBA,30,0.9966185093551697
8,AIBA,31,0.9966185093551697
8,AIBA,32,0.9966185093551697
8,AIBA,33,0.9966185093551697
8,AIBA,34,0.9966185093551697
8,AIBA,35,0.9966185093551697
8,AIBA,36,0.9966185093551697
8,AIBA,37,0.9966185093551697
8,AIBA,38,0.9966185093551697
8,AIBA,39,0.9966185093551697
8,AIBA,40,0.9966185093551697
8,AIBA,41,0.9966185093551697
8,AIBA,42,0.9966185093551697
8,AIBA,43,0.9966185093551697
8,AIBA,44,0.9966185093551697
8,AIBA,45,0.9966185093551697
8,AIBA,46,0.9966185093551697
8,AIBA,47,0.9966185093551697
8,AIBA,48,0.9966185093551697
8,AIBA,49,0.9966185093551697
8,AIBA,50,0.9966185093551697
8,AIBA,51,0.9966185093551697
8,AIBA,52,0.9966185093551697
8,AIBA,53,0.9966185093551697
8,AIBA,54,0.9966185093551697
8,AIBA,55,0.9966185093551697
8,AIBA,56,0.9966185093551697
8,AIBA,57,0.9966185093551697
8,AIBA,58,0.9966185093551697
8,AIBA,59,0.9966185093551697
8,AIBA,60,0.9966185093551697
8,AIBA,61,0.9966185093551697
8,AIBA,62,0.9966185093551697
8,AIBA,63,0.9966185093551697
8,AIBA,64,0.9966185093551697
8,AIBA,65,0.9966185093551697
8,AIBA,66,0.9966185093551697
8,AIBA,67,0.9966185093551697
8,AIBA,68,0.9966185093551697
8,AIBA,69,0.9966185093551697
8,AIBA,70,0.9966185093551697
8,AIBA,71,0.9966185093551697
8,AIBA,72,0.9966185093551697
8,AIBA,73,0.9966185093551697
8,AIBA,74,0.9966185093551697
8,AIBA,75,0.9966185093551697
8,AIBA,76,0.9966185093551697
8,AIBA,77,0.9966185093551697
8,AIBA,78,0.9966185093551697
8,AIBA,79,0.9966185093551697
8,AIBA,80,0.9966185093551697
8,AIBA,81,0.9966185093551697
8,AIBA,82,0.9966185093551697
8,AIBA,83,0.9966185093551697
8,AIBA,84,0.9966185093551697
8,AIBA,85,0.9966185093551697
8,AIBA,86,0.9966185093551697
8,AIBA,87,0.9966185093551697
8,AIBA,88,0.9966185093551697
8,AIBA,89,0.9966185093551697
8,AIBA,90,0.9966185093551697
8,AIBA,91,0.9966185093551697
8,AIBA,92,0.9966185093551697
8,AIBA,93,0.9966185093551697
8,AIBA,94,0.9966185093551697
8,AIBA,95,0.9966185093551697
8,AIBA,96,0.9966185093551697
8,AIBA,97,0.9966185093551697
8,AIBA,98,0.9966185093551697
8,AIBA,99,0.9966185093551697
8,AIBA,100,0.9966185093551697
8,AIBA,101,0.9966185093551697
8,AIBA,102,0.9966185093551697
8,AIBA,103,0.9966185093551697
8,AIBA,104,0.9966185093551697
8,AIBA,105,0.9966185093551697
8,AIBA,106,0.9966185093551697
8,AIBA,107,0.9966185093551697
8,AIBA,108,0.9966185093551697
8,AIBA,109,0.9966185093551697
8,AIBA,110,0.9966185093551697
8,AIBA,111,0.9966185093551697
8,AIBA,112,0.9966185093551697
8,AIBA,113,0.9966185093551697
8,AIBA,114,0.9966185093551697
8,AIBA,115,0.9966185093551697
8,AIBA,116,0.9966185093551697
8,AIBA,117,0.9975952780055638
8,AIBA,118,0.9975952780055638
8,AIBA,119,0.9975952780055638
8,AIBA,120,0.9975952780055638
8,Broad,1,0.9098968121756189
8,Broad,2,0.9933501256062177
8,Broad,3,0.9933501256062177
8,Broad,4,0.9933501256062177
8,Broad,5,0.9933501256062177
8,Broad,6,0.9933501256062177
8,Broad,7,0.9933501256062177
8,Broad,8,0.9933501256062177
8,Broad,9,0.9933501256062177
8,Broad,10,0.9933501256062177
8,Broad,11,0.9933501256062177
8,Broad,12,0.9933501256062177
8,Broad,13,0.9933501256062177
8,Broad,14,0.9933501256062177
8,Broad,15,0.9933501256062177
8,Broad,16,0.9933501256062177
8,Broad,17,0.9933501256062177
8,Broad,18,0.9933501256062177
8,Broad,19,0.9966185093551697
8,Broad,20,0.9966185093551697
8,Broad,21,0.9966185093551697
8,Broad,22,0.9966185093551697
8,Broad,23,0.9966185093551697
8,Broad,24,0.9966185093551697
8,Broad,25,0.9966185093551697
8,Broad,26,0.9966185093551697
8,Broad,27,0.9966185093551697
8,Broad,28,0.9966185093551697
8,Broad,29,0.9966185093551697
8,Broad,30,0.9966185093551697
8,Broad,31,0.9966185093551697
8,Broad,32,0.9966185093551697
8,Broad,33,0.9966185093551697
8,Broad,34,0.9966185093551697
8,Broad,35,0.9966185093551697
8,Broad,36,0.9966185093551697
8,Broad,37,0.9966185093551697
8,Broad,38,0.9966185093551697
8,Broad,39,0.9966185093551697
8,Broad,40,0.9966185093551697
8,Broad,41,0.9966185093551697
8,Broad,42,0.9966185093551697
8,Broad,43,0.9966185093551697
8,Broad,44,0.9966185093551697
8,Broad,45,0.9966185093551697
8,Broad,46,0.9966185093551697
8,Broad,47,0.9966185093551697
8,Broad,48,0.9966185093551697
8,Broad,49,0.9966185093551697
8,Broad,50,0.9966185093551697
8,Broad,51,0.9966185093551697
8,Broad,52,0.9966185093551697
8,Broad,53,0.9966185093551697
8,Broad,54,0.9966185093551697
8,Broad,55,0.9966185093551697
8,Broad,56,0.9966185093551697
8,Broad,57,0.9966185093551697
8,Broad,58,0.9966185093551697
8,Broad,59,0.9966185093551697
8,Broad,60,0.9966185093551697
8,Broad,61,0.9966185093551697
8,Broad,62,0.9966185093551697
8,Broad,63,0.9966185093551697
8,Broad,64,0.9966185093551697
8,Broad,65,0.9966185093551697
8,Broad,66,0.9966185093551697
8,Broad,67,0.9966185093551697
8,Broad,68,0.9966185093551697
8,Broad,69,0.9966185093551697
8,Broad,70,0.9966185093551697
8,Broad,71,0.9966185093551697
8,Broad,72,0.9966185093551697
8,Broad,73,0.9966185093551697
8,Broad,74,0.9966185093551697
8,Broad,75,0.9966185093551697
8,Broad,76,0.9966185093551697
8,Broad,77,0.9966185093551697
8,Broad,78,0.9966185093551697
8,Broad,79,0.9966185093551697
8,Broad,80,0.9966185093551697
8,Broad,81,0.9966185093551697
8,Broad,82,0.9966185093551697
8,Broad,83,0.9966185093551697
8,Broad,84,0.9966185093551697
8,Broad,85,0.9966185093551697
8,Broad,86,0.9966185093551697
8,Broad,87,0.9966185093551697
8,Broad,88,0.9966185093551697
8,Broad,89,0.9966185093551697
8,Broad,90,0.9966185093551697
8,Broad,91,0.9966185093551697
8,Broad,92,0.9966185093551697
8,Broad,93,0.9966185093551697
8,Broad,94,0.9966185093551697
8,Broad,95,0.9966185093551697
8,Broad,96,0.9966185093551697
8,Broad,97,0.9966185093551697
8,Broad,98,0.9966185093551697
8,Broad,99,0.9966185093551697
8,Broad,100,0.9966185093551697
8,Broad,101,0.9966185093551697
8,Broad,102,0.9966185093551697
8,Broad,103,0.9966185093551697
8,Broad,104,0.9966185093551697
8,Broad,105,0.9966185093551697
8,Broad,106,0.9966185093551697
8,Broad,107,0.9966185093551697
8,Broad,108,0.9966185093551697
8,Broad,109,0.9966185093551697
8,Broad,110,0.9966185093551697
8,Broad,111,0.9966185093551697
8,Broad,112,0.9966185093551697
8,Broad,113,0.9966185093551697
8,Broad,114,0.9966185093551697
8,Broad,115,0.9966185093551697
8,Broad,116,0.9966185093551697
8,Broad,117,0.9966185093551697
8,Broad,118,0.9966185093551697
8,Broad,119,0.9966185093551697
8,Broad,120,0.9966185093551697
9,AIBA,1,0.5502999236106297
9,AIBA,2,0.8759755310859578
9,AIBA,3,0.8759755310859578
9,AIBA,4,0.8759755310859578
9,AIBA,5,0.8759755310859578
9,AIBA,6,0.9660244108953886
9,AIBA,7,0.9660244108953886
9,AIBA,8,0.9660244108953886
9,AIBA,9,0.9660244108953886
9,AIBA,10,0.9660244108953886
9,AIBA,11,0.9660244108953886
9,AIBA,12,0.9660244108953886
9,AIBA,13,0.9660244108953886
9,AIBA,14,0.9660244108953886
9,AIBA,15,0.9660244108953886
9,AIBA,16,0.9660244108953886
9,AIBA,17,0.9705224029588195
9,AIBA,18,0.9705224029588195
9,AIBA,19,0.9705224029588195
9,AIBA,20,0.9705224029588195
9,AIBA,21,0.9705224029588195
9,AIBA,22,0.9705224029588195
9,AIBA,23,0.9705224029588195
9,AIBA,24,0.9705224029588195
9,AIBA,25,0.9705224029588195
9,AIBA,26,0.9705224029588195
9,AIBA,27,0.9705224029588195
9,AIBA,28,0.9705224029588195
9,AIBA,29,0.9705224029588195
9,AIBA,30,0.9938507148712417
9,AIBA,31,0.9938507148712417
9,AIBA,32,0.9938507148712417
9,AIBA,33,0.9938507148712417
9,AIBA,34,0.9968325615344877
9,AIBA,35,0.9968325615344877
9,AIBA,36,0.9968325615344877
9,AIBA,37,0.9968325615344877
9,AIBA,38,0.9968325615344877
9,AIBA,39,0.9968325615344877
9,AIBA,40,0.9968325615344877
9,AIBA,41,0.9968325615344877
9,AIBA,42,0.9968325615344877
9,AIBA,43,0.9968325615344877
9,AIBA,44,0.9968325615344877
9,AIBA,45,0.9968325615344877
9,AIBA,46,0.9968325615344877
9,AIBA,47,0.9968325615344877
9,AIBA,48,0.9968325615344877
9,AIBA,49,0.9968325615344877
9,AIBA,50,0.9968325615344877
9,AIBA,51,0.9968325615344877
9,AIBA,52,0.9968325615344877
9,AIBA,53,0.9968325615344877
9,AIBA,54,0.9968325615344877
9,AIBA,55,0.9968325615344877
9,AIBA,56,0.9968325615344877
9,AIBA,57,0.9968325615344877
9,AIBA,58,0.9968325615344877
9,AIBA,59,0.9968325615344877
9,AIBA,60,0.9968325615344877
9,AIBA,61,0.9968325615344877
9,AIBA,62,0.9968325615344877
9,AIBA,63,0.9968325615344877
9,AIBA,64,0.9968325615344877
9,AIBA,65,0.9968325615344877
9,AIBA,66,0.9968325615344877
9,AIBA,67,0.9968325615344877
9,AIBA,68,0.9968325615344877
9,AIBA,69,0.9968325615344877
9,AIBA,70,0.9968325615344877
9,AIBA,71,0.9968325615344877
9,AIBA,72,0.9968325615344877
9,AIBA,73,0.9968325615344877
9,AIBA,74,0.9968325615344877
9,AIBA,75,0.9968325615344877
9,AIBA,76,0.9968325615344877
9,AIBA,77,0.9968325615344877
9,AIBA,78,0.9968325615344877
9,AIBA,79,0.9968325615344877
9,AIBA,80,0.9968325615344877
9,AIBA,81,0.9968325615344877
9,AIBA,82,0.9968325615344877
9,AIBA,83,0.9968325615344877
9,AIBA,84,0.9968325615344877
9,AIBA,85,0.9968325615344877
9,AIBA,86,0.9968325615344877
9,AIBA,87,0.9968325615344877
9,AIBA,88,0.9968325615344877
9,AIBA,89,0.9968325615344877
9,AIBA,90,0.9968325615344877
9,AIBA,91,0.9968325615344877
9,AIBA,92,0.9968325615344877
9,AIBA,93,0.9968325615344877
9,AIBA,94,0.9968325615344877
9,AIBA,95,0.9968325615344877
9,AIBA,96,0.9968325615344877
9,AIBA,97,0.9968325615344877
9,AIBA,98,0.9968325615344877
9,AIBA,99,0.9968325615344877
9,AIBA,100,0.9968325615344877
9,AIBA,101,0.9968325615344877
9,AIBA,102,0.9968325615344877
9,AIBA,103,0.9968325615344877
9,AIBA,104,0.9968325615344877
9,AIBA,105,0.9968325615344877
9,AIBA,106,0.9968325615344877
9,AIBA,107,0.9968325615344877
9,AIBA,108,0.9968325615344877
9,AIBA,109,0.9968325615344877
9,AIBA,110,0.9968325615344877
9,AIBA,111,0.9968325615344877
9,AIBA,112,0.9968325615344877
9,AIBA,113,0.9968325615344877
9,AIBA,114,0.9968325615344877
9,AIBA,115,0.9968325615344877
9,AIBA,116,0.9968325615344877
9,AIBA,117,0.9968325615344877
9,AIBA,118,0.9968325615344877
9,AIBA,119,0.9968325615344877
9,AIBA,120,0.9968325615344877
9,Broad,1,0.5502999236106297
9,Broad,2,0.8759755310859578
9,Broad,3,0.8759755310859578
9,Broad,4,0.8759755310859578
9,Broad,5,0.8759755310859578
9,Broad,6,0.9660244108953886
9,Broad,7,0.9660244108953886
9,Broad,8,0.9660244108953886
9,Broad,9,0.9660244108953886
9,Broad,10,0.9660244108953886
9,Broad,11,0.9660244108953886
9,Broad,12,0.9660244108953886
9,Broad,13,0.9660244108953886
9,Broad,14,0.9660244108953886
9,Broad,15,0.9660244108953886
9,Broad,16,0.9660244108953886
9,Broad,17,0.9705224029588195
9,Broad,18,0.9705224029588195
9,Broad,19,0.9705224029588195
9,Broad,20,0.9705224029588195
9,Broad,21,0.9705224029588195
9,Broad,22,0.9705224029588195
9,Broad,23,0.9705224029588195
9,Broad,24,0.9705224029588195
9,Broad,25,0.9705224029588195
9,Broad,26,0.9705224029588195
9,Broad,27,0.9705224029588195
9,Broad,28,0.9705224029588195
9,Broad,29,0.9705224029588195
9,Broad,30,0.9938507148712417
9,Broad,31,0.9938507148712417
9,Broad,32,0.9938507148712417
9,Broad,33,0.9938507148712417
9,Broad,34,0.9968325615344877
9,Broad,35,0.9968325615344877
9,Broad,36,0.9968325615344877
9,Broad,37,0.9968325615344877
9,Broad,38,0.9968325615344877
9,Broad,39,0.9968325615344877
9,Broad,40,0.9968325615344877
9,Broad,41,0.9968325615344877
9,Broad,42,0.9968325615344877
9,Broad,43,0.9968325615344877
9,Broad,44,0.9968325615344877
9,Broad,45,0.9968325615344877
9,Broad,46,0.9968325615344877
9,Broad,47,0.9968325615344877
9,Broad,48,0.9968325615344877
9,Broad,49,0.9968325615344877
9,Broad,50,0.9968325615344877
9,Broad,51,0.9968325615344877
9,Broad,52,0.9968325615344877
9,Broad,53,0.9968325615344877
9,Broad,54,0.9968325615344877
9,Broad,55,0.9968325615344877
9,Broad,56,0.9968325615344877
9,Broad,57,0.9968325615344877
9,Broad,58,0.9968325615344877
9,Broad,59,0.9968325615344877
9,Broad,60,0.9968325615344877
9,Broad,61,0.9968325615344877
9,Broad,62,0.9968325615344877
9,Broad,63,0.9968325615344877
9,Broad,64,0.9968325615344877
9,Broad,65,0.9968325615344877
9,Broad,66,0.9968325615344877
9,Broad,67,0.9968325615344877
9,Broad,68,0.9968325615344877
9,Broad,69,0.9968325615344877
9,Broad,70,0.9968325615344877
9,Broad,71,0.9968325615344877
9,Broad,72,0.9968325615344877
9,Broad,73,0.9968325615344877
9,Broad,74,0.9968325615344877
9,Broad,75,0.9968325615344877
9,Broad,76,0.9968325615344877
9,Broad,77,0.9968325615344877
9,Broad,78,0.9968325615344877
9,Broad,79,0.9968325615344877
9,Broad,80,0.9968325615344877
9,Broad,81,0.9968325615344877
9,Broad,82,0.9968325615344877
9,Broad,83,0.9968325615344877
9,Broad,84,0.9968325615344877
9,Broad,85,0.9968325615344877
9,Broad,86,0.9968325615344877
9,Broad,87,0.9968325615344877
9,Broad,88,0.9968325615344877
9,Broad,89,0.9968325615344877
9,Broad,90,0.9968325615344877
9,Broad,91,0.9968325615344877
9,Broad,92,0.9968325615344877
9,Broad,93,0.9968325615344877
9,Broad,94,0.9968325615344877
9,Broad,95,0.9968325615344877
9,Broad,96,0.9968325615344877
9,Broad,97,0.9968325615344877
9,Broad,98,0.9968325615344877
9,Broad,99,0.9968325615344877
9,Broad,100,0.9968325615344877
9,Broad,101,0.9968325615344877
9,Broad,102,0.9968325615344877
9,Broad,103,0.9968325615344877
9,Broad,104,0.9968325615344877
9,Broad,105,0.9968325615344877
9,Broad,106,0.9968325615344877
9,Broad,107,0.9968325615344877
9,Broad,108,0.9968325615344877
9,Broad,109,0.9968325615344877
9,Broad,110,0.9968325615344877
9,Broad,111,0.9968325615344877
9,Broad,112,0.9976878826600847
9,Broad,113,0.9976878826600847
9,Broad,114,0.9976878826600847
9,Broad,115,0.9976878826600847
9,Broad,116,0.9976878826600847
9,Broad,117,0.9976878826600847
9,Broad,118,0.9976878826600847
9,Broad,119,0.9976878826600847
9,Broad,120,0.9976878826600847
10,AIBA,1,-0.619927012119829
10,AIBA,2,-0.5129505392668416
10,AIBA,3,0.911120887718846
10,AIBA,4,0.911120887718846
10,AIBA,5,0.9945006156450062
10,AIBA,6,0.9945006156450062
10,AIBA,7,0.9945006156450062
10,AIBA,8,0.9945006156450062
10,AIBA,9,0.9945006156450062
10,AIBA,10,0.9945006156450062
10,AIBA,11,0.9945006156450062
10,AIBA,12,0.9945006156450062
10,AIBA,13,0.9945006156450062
10,AIBA,14,0.9945006156450062
10,AIBA,15,0.9945006156450062
10,AIBA,16,0.9945006156450062
10,AIBA,17,0.9945006156450062
10,AIBA,18,0.9945006156450062
10,AIBA,19,0.9945006156450062
10,AIBA,20,0.9945006156450062
10,AIBA,21,0.9945006156450062
10,AIBA,22,0.9945006156450062
10,AIBA,23,0.9945006156450062
10,AIBA,24,0.9945006156450062
10,AIBA,25,0.9945006156450062
10,AIBA,26,0.9945006156450062
10,AIBA,27,0.9945006156450062
10,AIBA,28,0.9945006156450062
10,AIBA,29,0.9945006156450062
10,AIBA,30,0.9945006156450062
10,AIBA,31,0.9945006156450062
10,AIBA,32,0.9945006156450062
10,AIBA,33,0.9945006156450062
10,AIBA,34,0.9945006156450062
10,AIBA,35,0.9945006156450062
10,AIBA,36,0.9945006156450062
10,AIBA,37,0.9945006156450062
10,AIBA,38,0.9945006156450062
10,AIBA,39,0.9945006156450062
10,AIBA,40,0.9945006156450062
10,AIBA,41,0.9945006156450062
10,AIBA,42,0.9945006156450062
10,AIBA,43,0.9945006156450062
10,AIBA,44,0.9945006156450062
10,AIBA,45,0.9945006156450062
10,AIBA,46,0.9945006156450062
10,AIBA,47,0.9945006156450062
10,AIBA,48,0.9945006156450062
10,AIBA,49,0.9945006156450062
10,AIBA,50,0.9945006156450062
10,AIBA,51,0.9945006156450062
10,AIBA,52,0.9945006156450062
10,AIBA,53,0.9945006156450062
10,AIBA,54,0.9945006156450062
10,AIBA,55,0.9945006156450062
10,AIBA,56,0.9945006156450062
10,AIBA,57,0.9945006156450062
10,AIBA,58,0.9945006156450062
10,AIBA,59,0.9945006156450062
10,AIBA,60,0.9945006156450062
10,AIBA,61,0.9945006156450062
10,AIBA,62,0.9945006156450062
10,AIBA,63,0.9945006156450062
10,AIBA,64,0.9945006156450062
10,AIBA,65,0.9945006156450062
10,AIBA,66,0.9945006156450062
10,AIBA,67,0.9945006156450062
10,AIBA,68,0.9945006156450062
10,AIBA,69,0.9945006156450062
10,AIBA,70,0.9945006156450062
10,AIBA,71,0.9945006156450062
10,AIBA,72,0.9945006156450062
10,AIBA,73,0.9945006156450062
10,AIBA,74,0.9945006156450062
10,AIBA,75,0.9945006156450062
10,AIBA,76,0.9945006156450062
10,AIBA,77,0.9945006156450062
10,AIBA,78,0.9945006156450062
10,AIBA,79,0.9945006156450062
10,AIBA,80,0.9949488420100433
10,AIBA,81,0.9949488420100433
10,AIBA,82,0.9949488420100433
10,AIBA,83,0.9949488420100433
10,AIBA,84,0.9949488420100433
10,AIBA,85,0.9949488420100433
10,AIBA,86,0.9949488420100433
10,AIBA,87,0.9949488420100433
10,AIBA,88,0.9949488420100433
10,AIBA,89,0.9949488420100433
10,AIBA,90,0.9949488420100433
10,AIBA,91,0.9949488420100433
10,AIBA,92,0.9949488420100433
10,AIBA,93,0.9949488420100433
10,AIBA,94,0.9949488420100433
10,AIBA,95,0.9949488420100433
10,AIBA,96,0.9949488420100433
10,AIBA,97,0.9949488420100433
10,AIBA,98,0.9949488420100433
10,AIBA,99,0.9949488420100433
10,AIBA,100,0.9949488420100433
10,AIBA,101,0.9949488420100433
10,AIBA,102,0.9949488420100433
10,AIBA,103,0.9949488420100433
10,AIBA,104,0.9949488420100433
10,AIBA,105,0.9949488420100433
10,AIBA,106,0.9952683289069117
10,AIBA,107,0.9952683289069117
10,AIBA,108,0.9952683289069117
10,AIBA,109,0.9952683289069117
10,AIBA,110,0.9952683289069117
10,AIBA,111,0.9952683289069117
10,AIBA,112,0.9952683289069117
10,AIBA,113,0.9952683289069117
10,AIBA,114,0.9952683289069117
10,AIBA,115,0.9952683289069117
10,AIBA,116,0.9960712057257703
10,AIBA,117,0.9960712057257703
10,AIBA,118,0.9960712057257703
10,AIBA,119,0.9960712057257703
10,AIBA,120,0.9960712057257703
10,Broad,1,-0.619927012119829
10,Broad,2,-0.5129505392668416
10,Broad,3,0.911120887718846
10,Broad,4,0.911120887718846
10,Broad,5,0.9945006156450062
10,Broad,6,0.9945006156450062
10,Broad,7,0.9945006156450062
10,Broad,8,0.9945006156450062
10,Broad,9,0.9945006156450062
10,Broad,10,0.9945006156450062
10,Broad,11,0.9945006156450062
10,Broad,12,0.9945006156450062
10,Broad,13,0.9945006156450062
10,Broad,14,0.9945006156450062
10,Broad,15,0.9945006156450062
10,Broad,16,0.9945006156450062
10,Broad,17,0.9945006156450062
10,Broad,18,0.9945006156450062
10,Broad,19,0.9945006156450062
10,Broad,20,0.9945006156450062
10,Broad,21,0.9945006156450062
10,Broad,22,0.9945006156450062
10,Broad,23,0.9945006156450062
10,Broad,24,0.9945006156450062
10,Broad,25,0.9945006156450062
10,Broad,26,0.9945006156450062
10,Broad,27,0.9945006156450062
10,Broad,28,0.9945006156450062
10,Broad,29,0.9945006156450062
10,Broad,30,0.9945006156450062
10,Broad,31,0.9945006156450062
10,Broad,32,0.9945006156450062
10,Broad,33,0.9945006156450062
10,Broad,34,0.9945006156450062
10,Broad,35,0.9945006156450062
10,Broad,36,0.9945006156450062
10,Broad,37,0.9945006156450062
10,Broad,38,0.9945006156450062
10,Broad,39,0.9945006156450062
10,Broad,40,0.9945006156450062
10,Broad,41,0.9945006156450062
10,Broad,42,0.9945006156450062
10,Broad,43,0.9945006156450062
10,Broad,44,0.9945006156450062
10,Broad,45,0.9945006156450062
10,Broad,46,0.9945006156450062
10,Broad,47,0.9945006156450062
10,Broad,48,0.9945006156450062
10,Broad,49,0.9945006156450062
10,Broad,50,0.9945006156450062
10,Broad,51,0.9945006156450062
10,Broad,52,0.9945006156450062
10,Broad,53,0.9945006156450062
10,Broad,54,0.9945006156450062
10,Broad,55,0.9945006156450062
10,Broad,56,0.9945006156450062
10,Broad,57,0.9945006156450062
10,Broad,58,0.9945006156450062
10,Broad,59,0.9945006156450062
10,Broad,60,0.9945006156450062
10,Broad,61,0.9945006156450062
10,Broad,62,0.9945006156450062
10,Broad,63,0.9945006156450062
10,Broad,64,0.9945006156450062
10,Broad,65,0.9945006156450062
10,Broad,66,0.9945006156450062
10,Broad,67,0.9945006156450062
10,Broad,68,0.9945006156450062
10,Broad,69,0.9945006156450062
10,Broad,70,0.9945006156450062
10,Broad,71,0.9945006156450062
10,Broad,72,0.9945006156450062
10,Broad,73,0.9945006156450062
10,Broad,74,0.9945006156450062
10,Broad,75,0.9945006156450062
10,Broad,76,0.9945006156450062
10,Broad,77,0.9945006156450062
10,Broad,78,0.9945006156450062
10,Broad,79,0.9945006156450062
10,Broad,80,0.9949488420100433
10,Broad,81,0.9949488420100433
10,Broad,82,0.9949488420100433
10,Broad,83,0.9949488420100433
10,Broad,84,0.9949488420100433
10,Broad,85,0.9949488420100433
10,Broad,86,0.9949488420100433
10,Broad,87,0.9949488420100433
10,Broad,88,0.9949488420100433
10,Broad,89,0.9949488420100433
10,Broad,90,0.9949488420100433
10,Broad,91,0.9949488420100433
10,Broad,92,0.9949488420100433
10,Broad,93,0.9949488420100433
10,Broad,94,0.9949488420100433
10,Broad,95,0.9949488420100433
10,Broad,96,0.9949488420100433
10,Broad,97,0.9949488420100433
10,Broad,98,0.9949488420100433
10,Broad,99,0.9949488420100433
10,Broad,100,0.9949488420100433
10,Broad,101,0.9949488420100433
10,Broad,102,0.9962818880318843
10,Broad,103,0.9962818880318843
10,Broad,104,0.9962818880318843
10,Broad,105,0.9962818880318843
10,Broad,106,0.9962818880318843
10,Broad,107,0.9962818880318843
10,Broad,108,0.9962818880318843
10,Broad,109,0.9962818880318843
10,Broad,110,0.9962818880318843
10,Broad,111,0.9962818880318843
10,Broad,112,0.9962818880318843
10,Broad,113,0.9962818880318843
10,Broad,114,0.9962818880318843
10,Broad,115,0.9962818880318843
10,Broad,116,0.9962818880318843
10,Broad,117,0.9962818880318843
10,Broad,118,0.9962818880318843
10,Broad,119,0.9962818880318843
10,Broad,120,0.9962818880318843
