batch_size,max_epochs,learning_rate,neurons,dropout_rate,num_hidden_layers,activation,r2,training_seconds,actual_epochs,num_params,seed,replication,stage
2,3,0.0010365889365470374,14,0.00015718846739123991,3,0.0,0.6292972311478979,0.7025921999011189,3,533,612030,6,initial_shared
56,10,0.0017413368332951193,5,0.3756801803308676,1,0.5,-0.6152981312818002,0.3569198000477627,10,41,612031,6,initial_shared
141,41,3.381998994353393e-05,55,4.4196728014837415e-05,2,0.0,-0.5804979586948067,0.5112510999897495,41,3521,612032,6,initial_shared
5,21,0.08137128997355571,52,0.47953880195067294,3,0.5,0.6992676668807032,1.2218233000021428,21,5929,612033,6,initial_shared
22,79,0.00034994908209128836,20,0.0001619119379487235,3,0.0,0.8203878633083138,1.2069658999098465,79,1001,612034,6,initial_shared
22,2,0.01669679540171672,272,1.0496497096715171e-05,2,1.0,0.38245130993367094,0.42873929999768734,2,76433,612035,6,initial_shared
49,9,0.003271725457458977,452,0.0009132289596021035,1,0.5,0.1466942254147,0.36191139998845756,9,3617,612036,6,initial_shared
17,85,0.007479261600785557,15,0.0029199220935106278,2,0.0,0.99297179024731,1.27768699999433,85,361,612037,6,initial_shared
1,208,0.00026961686569068404,18,0.18092040056873093,2,0.0,0.9740471461032153,29.894079000107013,208,487,612038,6,initial_shared
69,261,0.07222650969565556,229,0.00015362184219981805,1,1.0,0.9966557385665283,1.4159327999223024,261,1833,612039,6,initial_shared
44,25,0.0003675192912006686,11,1.775865514861013e-05,1,0.5,-0.6433721578500122,0.4316324999090284,25,89,612040,6,initial_shared
102,16,0.025626026556426415,47,0.0010709483628007883,1,0.5,0.5084591281519228,0.35888990003149956,16,377,612041,6,initial_shared
233,2,2.9858690067476473e-05,475,0.549832507074079,3,0.0,-0.6124111706029289,0.49150440003722906,2,456001,612042,6,initial_shared
4,3,0.0039653370423617315,42,0.00021711644735672951,3,0.5,-0.03132480282381711,0.6347595999250188,3,3949,612043,6,initial_shared
77,39,0.0013384318954093404,3,0.004488192224108049,3,1.0,-0.5411933136076896,0.6319895000196993,39,49,612044,6,initial_shared
16,2,0.0058589763816675,188,0.526876684595824,2,0.0,0.8010771253175969,0.4324281000299379,2,37037,612045,6,initial_shared
5,25,0.06052734656234503,237,0.013523089916431448,1,0.0,0.9642846054967087,1.1055236000102013,25,1897,612046,6,initial_shared
4,2,0.04119522440187996,34,7.789957190617543e-05,3,0.5,-0.03846248238381422,0.5929041999625042,2,2653,612047,6,initial_shared
3,23,0.00019720777410306428,595,0.0024049223836013437,3,0.0,0.9774696350450426,5.078835399937816,23,714001,612048,6,initial_shared
176,8,2.7585001495656607e-05,12,0.10021954147557766,3,0.5,-0.4687924796975451,0.4860188999446109,8,409,612049,6,initial_shared
202,9,0.0018643825562993691,444,0.00014157339433578013,2,1.0,0.28950651554297246,2.1236873000161722,9,201133,612050,6,initial_shared
56,2,0.01087161648206494,10,0.039614122903210605,3,0.5,-0.3318608094565556,0.48415819997899234,2,301,612051,6,initial_shared
5,170,2.8768779379040912e-05,5,0.0001005696125461304,2,0.5,-0.597040545109768,5.557217900059186,170,71,612052,6,initial_shared
36,121,0.0016114157685390529,52,0.2997931269928857,2,0.0,0.9712235320980828,1.0657428000122309,121,3173,612053,6,initial_shared
24,1,0.013328483943133854,123,0.5754534301019564,1,0.5,0.03642684177776612,0.3219062000280246,1,985,612054,6,initial_shared
93,3,0.0024836252804867846,68,0.0002274097332030171,2,0.0,-0.29692693048239827,0.4012596000684425,3,5237,612055,6,initial_shared
19,166,0.005114382626501217,197,0.0017897035219271741,2,0.5,0.9970621439135445,2.422312300070189,166,40583,612056,6,initial_shared
79,113,0.000187668072901307,6,0.25913778995400066,1,0.0,-0.5650383576877647,0.6624323000432923,113,49,612057,6,initial_shared
73,122,0.009494731851343495,4,0.004269002154283321,2,0.5,0.5154540520166895,0.7946541999699548,122,53,612058,6,initial_shared
20,49,0.0010211790823663738,3,0.3829792837870822,3,0.5,-0.3797087202864844,0.9371349000139162,49,49,612059,6,initial_shared
107,145,0.005183439335545851,13,0.36332155615272266,3,1.0,0.7689387331790412,0.9065302999224514,145,469,612060,6,initial_shared
3,2,0.0004813382301118044,31,0.21257421724523412,3,1.0,-0.4331415837334718,0.5685633000684902,2,2233,612061,6,initial_shared
10,4,1.2656031487743521e-05,87,0.0004398949728045545,3,0.0,-0.6200808216022065,0.5778009999776259,4,16009,612062,6,initial_shared
4,20,8.195542022789314e-05,13,0.0011047613525181684,1,0.0,-0.41132073228049393,1.0267142999218777,20,105,612063,6,initial_shared
19,59,2.1633063287466594e-05,42,0.021468171660546417,3,1.0,-0.4495267216404035,1.0742501999484375,59,3949,612064,6,initial_shared
162,50,0.021832916828252714,326,0.27973335998765775,2,1.0,0.9706983632319384,0.6900436000432819,50,109211,612065,6,initial_shared
67,3,0.00013847729266559735,303,1.794513550955283e-05,3,0.5,-0.4577466122658356,0.49681010004132986,3,186649,612066,6,initial_shared
94,1,0.011199777668874472,5,0.0113512761219761,1,0.0,-0.6646714885379683,0.3072645999491215,1,41,612067,6,initial_shared
43,3,4.129759303620864e-05,270,0.0002475074671650871,3,0.5,-0.520460572115341,0.5120488000102341,3,148501,612068,6,initial_shared
58,303,0.0007044756600072469,145,3.1722282315558374e-05,2,0.0,0.9944864081569571,2.1365303000202402,303,22331,612069,6,initial_shared
100,10,0.0021409333055261394,8,0.671042582240167,3,1.0,-0.5734171601423315,0.5082951000658795,10,209,612070,6,initial_shared
80,2,0.000603366044217233,26,0.00011328176009033116,2,1.0,-0.607809933920421,0.3993717000121251,2,911,612071,6,initial_shared
55,45,7.047301283396481e-05,325,0.0011918489355585398,3,0.5,-0.013123753130838578,1.0213102999841794,45,214501,612072,6,initial_shared
14,4,7.207394926578142e-05,3,0.003270203435045858,1,0.5,-0.6338645278196522,0.36745349992997944,4,25,612073,6,initial_shared
2,8,0.009511045304755335,481,0.002890540223129764,2,1.0,0.9576503457880148,1.9881112000439316,8,235691,612074,6,initial_shared
229,34,1.5470384965977345e-05,243,0.0165637376490869,1,0.0,-0.6086191419509479,0.4079857000615448,34,1945,612075,6,initial_shared
3,14,0.0007515753837276784,541,0.6240269672893578,1,0.5,0.5380457899143382,0.9417283000657335,14,4329,612076,6,initial_shared
38,18,4.714117566309734e-05,75,0.09786139333555549,2,1.0,-0.5186375507155414,0.5205600999761373,18,6301,612077,6,initial_shared
2,22,0.00038246246531449,397,0.5936069052698241,3,0.0,0.9468770460240795,5.436988300061785,22,319189,612078,6,initial_shared
235,1,0.0006100154072084079,28,0.02910222413829878,2,0.5,-0.7643704149257069,0.3919200000818819,1,1037,612079,6,initial_shared
52,2,0.0006230809228943003,355,0.0033155327855917795,2,0.0,-0.3826638297050473,0.41389349999371916,2,129221,612080,6,initial_shared
54,49,0.0009120724496529608,7,0.009801892922865282,3,0.5,-0.32214086849823254,0.694214400020428,49,169,612081,6,initial_shared
6,11,2.8228422966288816e-05,10,2.1440335904494193e-05,1,0.0,-0.44699501670714925,0.5493958001025021,11,81,612082,6,initial_shared
2,8,0.022671086854708204,8,1.209956475908427e-05,1,1.0,0.9261650894510448,0.7996773000340909,8,65,612083,6,initial_shared
4,20,0.0039192944787632515,37,0.0010125915067891633,3,1.0,0.9583990127508875,1.333204900030978,20,3109,612084,6,initial_shared
8,3,0.004255296557732103,85,0.0012730043934756489,3,0.0,0.9432508921821188,0.5656927999807522,3,15301,612085,6,initial_shared
13,2,2.493122947239355e-05,220,0.0005440097548968463,1,0.5,-0.6570089962039165,0.3484814000548795,2,1761,612086,6,initial_shared
6,113,9.954120221858572e-05,75,0.002165746494169891,1,1.0,0.5233526025749308,2.932194900000468,113,601,612087,6,initial_shared
2,3,0.017089241101479954,40,0.0022518251241435082,1,0.5,0.7971338371743355,0.5061525000492111,3,321,612088,6,initial_shared
27,5,0.00016155421533323573,17,0.0018081399873330778,2,0.0,-0.6234025277716282,0.4350649999687448,5,443,612089,6,initial_shared
14,4,0.007842269819488832,70,2.9416578150557517e-05,3,1.0,0.4122929477861945,0.5487602000357583,4,10501,612090,6,initial_shared
134,1,0.006004160947056647,185,0.0009081324141280743,2,0.5,-0.21083374265838373,0.38121830008458346,1,35891,612091,6,initial_shared
25,16,0.00042185673501904684,124,1.1292259508777045e-05,3,0.0,0.8574207649833987,0.6623790999874473,16,31993,612092,6,initial_shared
8,10,0.001950101211594576,190,3.0662864641974926e-05,2,0.5,0.6816952376612149,0.6603819000301883,10,37811,612093,6,initial_shared
96,71,0.0038074189430123803,228,6.843482209699419e-05,2,0.0,0.9941170332613352,0.7468284000642598,71,54037,612094,6,initial_shared
11,19,0.0009493371634384034,8,0.014183836701465606,2,1.0,-0.07058436278600033,0.6988146000076085,19,137,612095,6,initial_shared
7,1,0.05514842967971929,21,0.18899959292580037,1,1.0,0.47298487657278276,0.34575620002578944,1,169,612096,6,initial_shared
2,4,0.0037464013464126745,7,0.055690448835451094,1,1.0,0.030502299715486014,0.5840133000165224,4,57,612097,6,initial_shared
8,4,0.0012406987728827764,3,0.05311905466078593,1,0.0,-0.6225318880666593,0.39887360006105155,4,25,612098,6,initial_shared
13,102,2.101469241744535e-05,50,2.2067647517268107e-05,2,0.0,-0.26966819781534546,1.7239231000421569,102,2951,612099,6,initial_shared
8,330,0.0014690889444659958,82,1.6655824829570163e-05,2,1.0,0.9985285552031917,7.380790899973363,330,7463,612100,6,initial_shared
6,7,0.0007993302752840572,4,2.718861242958796e-05,2,0.0,-0.3567391400591824,0.558342200005427,7,53,612101,6,initial_shared
2,6,0.00021324041628491427,22,0.48438039494236496,1,0.0,-0.45304895523778077,0.6962334000272676,6,177,612102,6,initial_shared
220,19,0.0005885678299599284,62,0.0005653182046212692,3,0.0,-0.42812611408743173,0.5440435000928119,19,8309,612103,6,initial_shared
124,40,1.7805928105556997e-05,18,0.020990098527253327,3,0.5,-0.7157916354514606,0.5797919000033289,40,829,612104,6,initial_shared
12,237,0.00027010757214636876,17,1.04699878814102e-05,2,1.0,0.6326128809997082,3.7329791999654844,237,443,612105,6,initial_shared
48,6,0.0033629012738576095,280,0.005628268335243203,1,1.0,0.3045880153988595,0.3588238999946043,6,2241,612106,6,initial_shared
110,72,0.001057047907913117,35,0.12394490084306599,2,1.0,0.3158878176412093,0.6323009000625461,72,1541,612107,6,initial_shared
4,205,0.00015028011891322953,4,1.1063746087304795e-05,1,0.5,0.04794751149344778,7.465964799979702,205,33,612108,6,initial_shared
163,129,0.024965675433280956,5,0.17275026137019367,1,1.0,0.7886157887480293,0.5567097999155521,129,41,612109,6,initial_shared
1,2,0.009299295180913901,18,0.08202896086483331,2,0.0,0.877144969797014,0.6650654000695795,2,487,612110,6,initial_shared
6,5,0.0021500783166925265,24,0.4172146230447598,3,0.5,-0.1852106727714118,0.611015300033614,5,1393,612111,6,initial_shared
2,3,0.0021437067233765106,35,8.270147418332963e-05,2,0.0,0.8336827206001252,0.6112046000780538,3,1541,612112,6,initial_shared
4,42,0.030225390384462425,3,0.0019123048207523568,2,1.0,0.9885833024701812,1.983106300001964,42,37,612113,6,initial_shared
12,100,0.010228623983742486,5,9.645415775647413e-05,2,0.0,0.9947869099150441,1.7386191999539733,100,71,612114,6,initial_shared
1,41,0.0003592768902648217,33,0.08257377902433029,1,1.0,0.5688267711592851,5.631631400086917,41,265,612115,6,initial_shared
125,9,0.0023417023123606124,42,0.031956683524247444,3,1.0,-0.15920137938417112,0.49912990001030266,9,3949,612116,6,initial_shared
9,3,1.6685847984852056e-05,238,1.1756260608805375e-05,2,0.5,-0.5409072336652676,0.4862343999557197,3,58787,612117,6,initial_shared
183,46,0.0002243192890005589,13,0.5289288076856641,1,1.0,-0.6044416476117405,0.41335399996023625,46,105,612118,6,initial_shared
22,8,0.0003999736239049916,185,0.0002580995935656173,1,1.0,-0.427304411202734,0.40204049996100366,8,1481,612119,6,initial_shared
3,17,0.0022606313523646114,17,0.00044359877071397,2,0.0,0.9483094674260178,1.19450440001674,17,443,612120,6,initial_shared
16,3,0.014018236873753889,8,0.003338297946914962,1,1.0,-0.09443382640840636,0.3479069999884814,3,65,612121,6,initial_shared
7,197,0.0005630035825778629,27,2.9832792971548906e-05,3,0.0,0.9958436315274307,5.4335480000590906,197,1729,612122,6,initial_shared
250,2,0.06760431990201296,495,2.9298099891855783e-05,1,0.0,0.3312597419389476,0.30917310004588217,2,3961,612123,6,initial_shared
2,3,0.009007832235159344,128,0.051844937797602034,2,1.0,0.8665938870352446,0.6181189001072198,3,17537,612124,6,initial_shared
7,1,0.0001410670707564314,20,0.0273794062182555,3,0.5,-0.5353470830035711,0.5030275998869911,1,1001,612125,6,initial_shared
2,28,0.00019445630148208853,497,0.0008142458475880759,1,1.0,0.6246334130727476,2.1626738999038935,28,3977,612126,6,initial_shared
5,231,0.008068846725948313,26,0.001187658202380965,1,0.5,0.9976959935423412,7.114710099995136,231,209,622027,6,guided_extension
1,92,0.0003096660636334642,58,7.300423974340271e-05,2,0.5,0.9876254904229584,13.400365700013936,92,3887,622028,6,guided_extension
22,137,0.001414228644062872,74,0.01230066168928114,2,0.5,0.9820863200190811,1.6034447000129148,137,6143,622029,6,guided_extension
70,284,0.014816701047567453,95,0.004923495177045056,2,1.0,0.9941750604612847,1.6266294000670314,284,9881,622030,6,guided_extension
5,199,0.0025110455843419897,45,0.0038427875545382984,2,0.5,0.9972992876315582,6.84963329997845,199,2431,622031,6,guided_extension
5,194,0.016757493331358172,140,3.141584629268777e-05,1,1.0,0.9893843816966235,6.171592400060035,194,1121,622032,6,guided_extension
4,192,0.026076586437993876,58,0.0012382479828953166,2,1.0,0.9835371470272487,8.126741400104947,192,3887,622033,6,guided_extension
40,101,1.40309889901087e-05,62,0.3153176212547198,2,0.5,-0.41086499080452143,1.0025186000857502,101,4403,622034,6,guided_extension
70,243,0.031157022475237807,41,0.1416970020208511,3,0.5,0.9883161422978274,1.4791340999072418,243,3773,622035,6,guided_extension
13,296,0.000750425746711584,81,0.002116137280202842,1,0.5,0.840150873239875,3.850035500014201,296,649,622036,6,guided_extension
21,108,0.0005216262706299831,89,0.45061522638121215,1,1.0,0.5778531918953546,1.1622569999890402,108,713,622037,6,guided_extension
36,94,0.0012754610248226998,109,0.0010938758109905293,3,1.0,0.9889757099039203,1.2433766999747604,94,24853,622038,6,guided_extension
49,196,3.686521224371055e-05,99,0.00014709276474803511,2,0.5,-0.15898869968156726,1.5118979000253603,196,10693,622039,6,guided_extension
15,93,0.001239920897803185,97,0.03352611491205732,1,1.0,0.6400449796979154,1.338573299930431,93,777,622040,6,guided_extension
6,223,1.613814812771204e-05,34,0.005332826657534637,2,0.5,-0.17239010685874168,5.980931399972178,223,1463,622041,6,guided_extension
2,197,0.020643536887561754,22,0.00021614708595722157,3,1.0,0.8727974029608256,15.747979500098154,197,1189,622042,6,guided_extension
11,174,0.0022172143737042723,189,0.00029699947721778666,1,0.5,0.9803494708273386,2.884303900063969,174,1513,622043,6,guided_extension
4,123,1.8769231060393298e-05,102,0.06041990108080156,2,0.5,0.0012979678635475222,5.74902500002645,123,11323,622044,6,guided_extension
2,259,0.02276923849053913,104,0.00017691629653213085,2,0.5,0.993405759562077,20.580033599981107,259,11753,622045,6,guided_extension
33,290,0.0001319599229916482,21,0.0003940622867635806,2,0.5,-0.03392443277724411,2.107362199923955,290,631,622046,6,guided_extension
212,13,0.0028564630718551243,72,1.2066561115191816e-05,2,0.0,0.31139917502707315,0.42823419999331236,13,5833,632027,6,broad_extension
74,371,1.314102807393771e-05,320,0.037220630167756834,3,0.5,-0.009279558502805152,4.258459500037134,371,208001,632028,6,broad_extension
134,8,0.08346730362313795,38,9.341066972277668e-05,1,0.0,0.7554239764673096,0.3330481000011787,8,305,632029,6,broad_extension
3,130,0.001071092210359563,439,0.14599771663821628,3,1.0,0.9948396504359593,22.688200800097547,130,389833,632030,6,broad_extension
23,9,0.0029669573953491524,160,0.009591857680206805,3,1.0,0.5370373016560952,0.6041804000269622,9,52801,632031,6,broad_extension
1,2,0.07974280085710211,122,0.6436856204492181,1,1.0,0.10059853531586016,0.5589854998979717,2,977,632032,6,broad_extension
5,175,0.0004578678200329364,31,0.3305703911835343,1,0.0,0.8543541198560947,5.401482400018722,175,249,632033,6,broad_extension
14,9,0.051233866105777924,289,0.030027295497596355,1,0.5,0.9554940529877568,0.44053320004604757,9,2313,632034,6,broad_extension
60,11,0.00025373472983223505,8,0.02756014346440466,1,0.5,-0.4897327482256153,0.3573399999877438,11,65,632035,6,broad_extension
3,1,0.0018614852156339848,3,0.0016120081062583242,1,1.0,-0.5847222356786921,0.3460827999515459,1,25,632036,6,broad_extension
12,330,0.0003581375168304773,532,6.292747890880344e-05,3,0.0,0.9945185797741699,19.53922459995374,330,571369,632037,6,broad_extension
18,99,0.00011123407789781454,12,0.3462646704019321,1,0.0,-0.5135804418120447,1.2075709000928327,99,97,632038,6,broad_extension
120,19,0.002184700405746764,42,2.87756238071518e-05,2,1.0,0.1579266577917281,0.4555899000260979,19,2143,632039,6,broad_extension
7,109,0.003668930845156883,10,0.014613005140763934,3,0.0,0.9918292294571351,3.0515326999593526,109,301,632040,6,broad_extension
49,2,0.008962312794544533,23,0.015822979480304138,1,0.5,-0.5081474170776397,0.31547199992928654,2,185,632041,6,broad_extension
218,114,2.0592842784204006e-05,5,0.38989888636004294,2,0.5,-0.6011721353147466,0.6110286000184715,114,71,632042,6,broad_extension
20,4,0.0018527661848830698,19,0.019732012254643605,2,0.5,-0.3296099383570721,0.42989599995780736,4,533,632043,6,broad_extension
5,5,0.003263611724369458,5,0.343850628989311,1,0.5,-0.5236209708586852,0.4608635000186041,5,41,632044,6,broad_extension
76,30,0.004775925420459182,13,0.002705202049169045,1,0.5,-0.13007979240450918,0.4096889999927953,30,105,632045,6,broad_extension
2,5,1.893707160197079e-05,87,2.4971563759944935e-05,3,0.5,-0.39353851063210166,0.8426465999800712,5,16009,632046,6,broad_extension
34,4,1.73433642414985e-05,144,1.410059666832315e-05,3,0.0,-0.40164002285049283,0.4932472000364214,4,42913,712027,7,initial_shared
1,77,0.0014223285038323587,467,1.621825734564019e-05,2,0.0,0.9881134687525782,29.130911399959587,77,222293,712028,7,initial_shared
5,2,3.6271250200422127e-05,348,0.007237884217294778,1,0.0,-0.38184397486048316,0.3810757000464946,2,2785,712029,7,initial_shared
7,3,0.00013182294359455002,5,0.0185472534671433,3,0.0,-0.37917687176972525,0.7343293000012636,3,101,712030,7,initial_shared
2,31,5.7223276781630876e-05,11,1.5813427352129046e-05,1,1.0,-0.33463334857277616,2.3487647000001743,31,89,712031,7,initial_shared
8,21,0.01846224706745588,137,0.0004376141641373053,1,1.0,0.985726233441777,0.7300042000133544,21,1097,712032,7,initial_shared
6,59,0.07132329628629205,42,2.5012683441031582e-05,3,0.0,0.9835070342024136,2.0960536000784487,59,3949,712033,7,initial_shared
2,122,0.007064717719121009,110,0.0005394057788336595,3,0.5,0.9887569800464922,11.033636200008914,122,25301,712034,7,initial_shared
37,39,0.0007573982101339622,36,2.9783124988922826e-05,1,0.0,-0.052310550626155417,0.5119286000262946,39,289,712035,7,initial_shared
5,301,0.07741058611942914,493,0.0006884781225519474,2,0.5,-0.20707296722871482,27.72299150004983,301,247487,712036,7,initial_shared
120,1,1.9459739141922013e-05,21,0.3199224772999826,1,1.0,-0.39350372151379287,0.31542200001422316,1,169,712037,7,initial_shared
172,3,0.0012371930505271776,174,0.007312092003540275,1,1.0,-0.3934657478440744,0.3207308000419289,3,1393,712038,7,initial_shared
30,24,0.0635466549276603,368,0.14079003977185595,1,0.0,0.9925426720299381,0.5187655000481755,24,2945,712039,7,initial_shared
2,8,0.004225883920833705,12,1.3208715222983506e-05,1,0.0,0.8121240851462799,0.842734899953939,8,97,712040,7,initial_shared
4,52,0.01585337759685352,17,2.0628589236148958e-05,3,0.5,0.9873222885690112,2.652666399953887,52,749,712041,7,initial_shared
2,19,0.015813695409420372,5,0.25310381230831414,2,0.5,0.8867920388953914,1.826687699998729,19,71,712042,7,initial_shared
136,188,0.036671225086170864,4,0.08872073122673409,3,0.5,0.8833469320880929,0.8839661000529304,188,73,712043,7,initial_shared
22,1,0.02233915411073728,161,0.017005111735278956,2,0.0,0.7564741266229204,0.4111112999962643,1,27371,712044,7,initial_shared
7,1,1.4837034147633958e-05,7,0.019976869974433466,2,0.5,-0.3548003408098659,0.4170053999405354,1,113,712045,7,initial_shared
2,56,5.6679975550571386e-05,59,0.03232629815271159,2,0.0,0.7713698772324858,4.406561700045131,56,4013,712046,7,initial_shared
56,47,0.00012006327060156087,12,0.00040039956215250577,1,1.0,-0.3423927623215173,0.48420579999219626,47,97,712047,7,initial_shared
12,2,0.032558131447064174,284,0.4343357345837921,3,0.5,-0.02929125734501592,0.5238944999873638,2,164153,712048,7,initial_shared
11,130,0.04398529627042089,269,2.502234117628285e-05,2,0.5,-0.019605639512771056,5.1599218000192195,130,74783,712049,7,initial_shared
58,137,0.02181639241451489,446,1.0926669174316995e-05,3,0.0,0.9885524801327802,3.180906999972649,137,402293,712050,7,initial_shared
211,35,0.000792229161433867,33,0.6873487751702484,2,0.0,-0.17356351320249286,0.48517940007150173,35,1387,712051,7,initial_shared
19,11,0.002486947891198593,187,0.0005786795597880695,3,0.0,0.9721987456921427,0.663157399976626,11,71809,712052,7,initial_shared
6,36,0.0002444440847993586,389,1.559081205429415e-05,3,0.0,0.9806153162536383,3.311174900038168,36,306533,712053,7,initial_shared
63,288,7.64703454641494e-05,506,5.997106699475894e-05,3,0.0,0.9828321555814109,6.427854500012472,288,517133,712054,7,initial_shared
235,62,0.0026460554889256435,13,0.005183955495106441,2,0.5,-0.135064778495531,0.5389399999985471,62,287,712055,7,initial_shared
2,140,1.5230490616513446e-05,162,4.4433189812069565e-05,3,0.0,0.9375803302018695,13.92510700004641,140,54109,712056,7,initial_shared
47,2,0.027982551231075046,3,0.20143236757196764,1,0.5,-0.28962618342236857,0.3161351999733597,2,25,712057,7,initial_shared
5,36,0.00024044091146204678,23,0.08127158367618019,2,0.5,-0.04276106168220184,1.524356900015846,36,737,712058,7,initial_shared
72,2,0.016644388670537403,6,0.4398347476591403,2,1.0,-0.36344629714792775,0.4111696999752894,2,91,712059,7,initial_shared
179,93,0.010608546313402113,3,0.003858575716658156,1,0.0,0.5342427743847957,0.4939615000039339,93,25,712060,7,initial_shared
31,253,1.265658227069101e-05,108,0.0001955764699352137,2,0.5,-0.1537777680845276,2.255906500038691,253,12637,712061,7,initial_shared
4,1,0.0029345687359876417,5,0.02923151789460113,3,0.0,-0.38477404790589764,0.5349423000589013,1,101,712062,7,initial_shared
3,16,0.0001369462863089096,205,8.504639091822963e-05,1,0.0,0.08171058343282767,1.0662122999783605,16,1641,712063,7,initial_shared
2,194,0.008531461764788152,308,0.004725801678448237,3,1.0,0.9601986291430641,25.747682499932125,194,192809,712064,7,initial_shared
2,11,3.554190770232354e-05,70,0.3410830582810759,3,0.0,-0.30923725763508436,1.327772599994205,11,10501,712065,7,initial_shared
3,6,0.005178695346938973,23,0.0005060219478613395,1,1.0,0.5003786559396951,0.5637475999537855,6,185,712066,7,initial_shared
8,10,0.0008787474979486963,13,0.04540220136119203,2,1.0,-0.02384933147351953,0.6060502999462187,10,287,712067,7,initial_shared
1,6,3.531901900208358e-05,8,1.0756357951328905e-05,2,1.0,-0.4057152266912285,1.2031291000312194,6,137,712068,7,initial_shared
1,17,0.0001491244709601068,86,0.42708957317096374,1,0.0,0.19330789423805095,2.5249115000478923,17,689,712069,7,initial_shared
199,2,0.08761130613641575,9,0.1608108162977203,2,1.0,-0.06781057299035043,0.39248609996866435,2,163,712070,7,initial_shared
10,269,0.0001149728716591148,8,0.0024186456279097403,2,0.0,0.4074725318945722,4.654323299997486,269,137,712071,7,initial_shared
1,116,0.0047213183630357685,58,1.6044134308089834e-05,1,0.0,0.9960150096821301,15.775154900038615,116,465,712072,7,initial_shared
11,4,0.00930854668466787,243,0.0002632151720585089,1,0.5,0.5728513280100216,0.39232699992135167,4,1945,712073,7,initial_shared
11,335,6.75456956749365e-05,351,0.0030432894351775227,2,1.0,0.5869875549905357,10.904109299997799,335,126361,712074,7,initial_shared
6,25,0.004061060190466935,263,1.4564958444967033e-05,3,0.0,0.9748342422140815,1.4609877000330016,25,140969,712075,7,initial_shared
14,120,4.556486112656292e-05,156,0.0013480287175851252,2,1.0,0.4556875153004061,2.201869699987583,120,25741,712076,7,initial_shared
2,11,1.5455284936784684e-05,35,0.015715889362436123,2,0.0,-0.38544175163221706,1.180915900040418,11,1541,712077,7,initial_shared
4,3,0.014161079376588195,6,3.0417133621699873e-05,1,1.0,0.24245460991630507,0.4423645999049768,3,49,712078,7,initial_shared
1,13,2.4081218875323704e-05,41,0.0003223285863405358,3,0.5,-0.2670780030444577,2.3974193000467494,13,3773,712079,7,initial_shared
5,151,0.00023007446331365912,244,0.05634941223522502,3,0.0,0.9937441138234917,8.049734300002456,151,121513,712080,7,initial_shared
42,11,0.0002354660172970703,42,0.040462465821299184,1,1.0,-0.39321434466033334,0.376417399966158,11,337,712081,7,initial_shared
8,5,0.00013763868753340235,13,0.035317814475597335,2,0.0,-0.3963276387613468,0.5195910000475124,5,287,712082,7,initial_shared
139,251,2.4246415170423615e-05,13,0.2869604434992682,1,0.0,-0.4154322929979857,0.7832462000660598,251,105,712083,7,initial_shared
11,3,4.190578883309648e-05,29,0.003485302723953935,2,0.0,-0.42283920027592137,0.4595945000182837,3,1103,712084,7,initial_shared
4,18,0.001836478191978667,48,0.014616087610837927,3,1.0,0.9417139753141015,1.2875066000269726,18,5089,712085,7,initial_shared
1,21,5.951257555082038e-05,12,0.00017680446143419822,3,0.0,0.04793904617487044,3.569374999962747,21,409,712086,7,initial_shared
4,44,0.0010215901666845491,23,0.005371528864714953,2,0.0,0.9710406571684911,2.117213199962862,44,737,712087,7,initial_shared
25,88,1.0262154211989311e-05,30,0.14594979122418525,1,0.5,-0.37314711602848116,0.9191832999931648,88,241,712088,7,initial_shared
6,20,0.02507710243169091,562,0.6602548474570964,2,1.0,0.744945439954573,2.181714899954386,20,320903,712089,7,initial_shared
8,5,3.007725585257274e-05,56,0.23102568124503947,3,1.0,-0.36965019594839754,0.6192815999966115,5,6833,712090,7,initial_shared
68,2,2.171567649424607e-05,4,1.329769098019803e-05,3,1.0,-0.4399263984647481,0.47155510005541146,2,73,712091,7,initial_shared
113,62,0.0573327144308312,25,0.04061549844726949,3,1.0,0.968368946576138,0.6882828999077901,62,1501,712092,7,initial_shared
8,30,0.0004042052918130646,396,0.08279566030196923,3,1.0,0.9508300887019091,2.4479968999512494,30,317593,712093,7,initial_shared
225,326,0.0031069575368278925,26,0.042698258699288505,1,0.0,0.8879718781790761,0.947283299989067,326,209,712094,7,initial_shared
4,320,0.00028218089406748496,161,0.027319877493600472,2,1.0,0.9950788513658011,15.018054499989375,320,27371,712095,7,initial_shared
2,22,0.00020434025056803763,505,0.010538986432690052,3,0.0,0.9880363705083839,6.607411899953149,22,515101,712096,7,initial_shared
7,27,0.0009937436162235603,154,0.04865148202213299,1,1.0,0.5949019772047264,0.9611420000437647,27,1233,712097,7,initial_shared
2,9,0.00015886746874318127,109,0.15674555529015347,3,0.0,0.8352098560287701,1.2351350999670103,9,24853,712098,7,initial_shared
10,24,0.0014608152827767845,354,0.3511131046181445,3,0.5,0.9355156214948709,1.5704212000127882,24,254173,712099,7,initial_shared
58,243,2.387939907866421e-05,259,0.0014078584050987966,3,0.5,-0.000724025604446954,2.9864771000575274,243,136753,712100,7,initial_shared
3,3,0.06722226106058973,94,8.621288713232437e-05,1,1.0,0.9155547855628023,0.45094190002419055,3,753,712101,7,initial_shared
51,15,8.504060616009374e-05,46,0.03205382960946274,3,0.0,-0.3588201431712441,0.5677320999093354,15,4693,712102,7,initial_shared
